Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Price,PER,ROE,PER_Rank,ROE_Rank,Magic_Score
024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,10940,2,-630,-5.45,11210,11260,10820,868303,9522152345,164100000000,15000000,KSQ,10750,383.93,15.37,1309.0,416.0,1725.0
051390,KR7051390003,YW,KOSDAQ,중견기업부,3890,1,60,1.57,3840,3900,3840,5,19310,44172381520,11355368,KSQ,3890,9.09,-2.57,582.0,1146.0,1728.0
332570,KR7332570001,PS일렉트로닉스,KOSDAQ,우량기업부,7520,2,-440,-5.53,7960,8040,7460,1024468,7839479195,351270953760,46711563,KSQ,7370,9.96,-0.02,639.0,1089.5,1728.5
317400,KR7317400000,자이에스앤디,KOSPI,,10950,1,800,7.88,10030,11030,10030,480061,5150953655,424668594000,38782520,STK,11290,12.33,2.8,772.0,958.0,1730.0
016590,KR7016590002,신대양제지,KOSPI,,10510,1,40,0.38,10690,10690,10180,3370,35156840,423530088200,40297820,STK,10500,12.93,3.21,798.5,932.0,1730.5
300720,KR7300720000,한일시멘트,KOSPI,,16720,1,330,2.01,16540,16860,16260,26060,433749130,1229675894480,73545209,STK,16710,11.84,2.36,751.0,980.0,1731.0
475460,KR7475460002,미트박스,KOSDAQ,벤처기업부,7860,1,310,4.11,7600,8080,7300,39317,305213800,44381686500,5646525,KSQ,7890,14.8,4.36,861.0,877.0,1738.0
049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3445,2,-35,-1.01,3455,3470,3435,1453,5011555,67543624265,19606277,KSQ,3455,9.12,-5.46,584.0,1155.5,1739.5
240550,KR7240550004,동방메디컬,KOSDAQ,중견기업부,5870,2,-70,-1.18,6200,6200,5830,37334,222423675,122882227800,20933940,KSQ,5840,7.55,-46.84,481.0,1261.5,1742.5
317850,KR7317850006,대모,KOSDAQ,벤처기업부,5630,1,30,0.54,5700,5700,5530,6347,35618190,46866484600,8324420,KSQ,5780,20.94,6.85,995.0,747.5,1742.5
010640,KR7010640001,진양폴리,KOSPI,,2180,2,-10,-0.46,2130,2215,2120,42953,94166645,36406000000,16700000,STK,2170,10.96,0.95,709.0,1034.5,1743.5
004450,KR7004450003,삼화왕관,KOSPI,,27200,1,250,0.93,27100,27450,26800,2234,60637850,58599108800,2154379,STK,27650,12.01,1.71,756.0,987.5,1743.5
002760,KR7002760007,보락,KOSPI,,1015,2,-2,-0.2,1017,1020,1014,9800,9967030,60798500000,59900000,STK,1001,23.83,6.94,1039.0,706.5,1745.5
213500,KR7213500002,한솔제지,KOSPI,,7550,1,20,0.27,7540,7590,7480,11230,84696960,179694348800,23800576,STK,7540,8.12,-17.49,517.5,1228.0,1745.5
048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,6280,2,-130,-2.03,6410,6450,6150,35240,220148800,78995780880,12578946,KSQ,6200,8.41,-11.73,535.0,1212.5,1747.5
357230,KR7357230002,에이치피오,KOSDAQ,우량기업부,2135,1,15,0.71,2120,2150,2060,6687,14235855,88161571260,41293476,KSQ,2120,9.77,-0.4,627.0,1121.0,1748.0
036010,KR7036010007,아비코전자,KOSDAQ,중견기업부,6840,2,-120,-1.72,7000,7050,6720,43931,301320400,90923668560,13292934,KSQ,6740,7.29,-51.02,452.0,1297.0,1749.0
228670,KR7228670006,레이,KOSDAQ,벤처기업부,4815,3,0,0.0,4830,4870,4765,4264,20608155,75306701115,15640021,KSQ,4720,7.66,-46.84,489.0,1261.5,1750.5
055490,KR7055490007,테이팩스,KOSPI,,17560,1,860,5.15,16700,17670,16310,15210,258064090,84053574000,4786650,STK,16970,8.92,-9.33,567.0,1184.0,1751.0
282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,10180,1,140,1.39,10050,10230,9960,7802,78767570,119045754760,11694082,KSQ,9960,21.61,6.85,1005.0,747.5,1752.5
100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2435,2,-25,-1.02,2450,2465,2415,44675,109064865,106653000000,43800000,KSQ,2445,7.71,-46.84,492.5,1261.5,1754.0
043340,KR7043340009,에쎈테크,KOSDAQ,중견기업부,830,2,-5,-0.6,827,840,827,612,508777,39425000000,47500000,KSQ,847,21.72,6.85,1007.0,747.5,1754.5
141000,KR7141000000,비아트론,KOSDAQ,벤처기업부,8860,2,-10,-0.11,9040,9050,8850,477,4278650,107336330600,12114710,KSQ,8740,10.13,-0.27,650.0,1104.5,1754.5
049830,KR7049830003,승일,KOSDAQ,중견기업부,6400,1,10,0.16,6400,6520,6380,192,1228410,39245516800,6132112,KSQ,6340,12.22,1.71,768.0,987.5,1755.5
009150,KR7009150004,삼성전기,KOSPI,,1381000,2,-19000,-1.36,1432000,1449000,1380000,242346,340492058000,103151994176000,74693696,STK,1347000,103.74,14.13,1269.0,488.0,1757.0
051160,KR7051160000,지어소프트,KOSDAQ,중견기업부,9740,1,630,6.92,9290,10530,8900,206852,2041156755,150720948200,15474430,KSQ,9810,9.59,-2.09,618.0,1139.0,1757.0
143160,KR7143160000,아이디스,KOSDAQ,우량기업부,16080,2,-10,-0.06,16060,16200,15910,2971,47690640,172319551200,10716390,KSQ,16150,9.05,-9.33,575.5,1184.0,1759.5
474610,KR7474610003,RF시스템즈,KOSDAQ,벤처기업부,6910,2,-130,-1.85,7040,7240,6810,8452,58135240,99609170200,14415220,KSQ,6890,15.08,4.28,875.0,885.0,1760.0
083500,KR7083500009,에프엔에스테크,KOSDAQ,우량기업부,11350,2,-100,-0.87,11460,11500,11240,7291,82646220,94277378950,8306377,KSQ,11100,10.2,-0.27,658.5,1104.5,1763.0
115310,KR7115310005,인포바인,KOSDAQ,벤처기업부,9110,3,0,0.0,9170,9170,8860,1461,13227375,135115411390,14831549,KSQ,9330,17.37,4.56,933.0,830.5,1763.5
068330,KR7068330000,일신바이오,KOSDAQ,중견기업부,1126,1,31,2.83,1095,1137,1095,19891,22371872,49787373640,44216140,KSQ,1129,8.3,-33.53,529.5,1235.0,1764.5
104540,KR7104540000,코렌텍,KOSDAQ,기술성장기업부,3975,2,-35,-0.87,3995,4000,3960,284,1131445,53294454750,13407410,KSQ,3960,7.89,-46.84,503.0,1261.5,1764.5
010120,KR7010120004,LS ELECTRIC,KOSPI,,193800,2,-1900,-0.97,199000,199400,191400,196449,38134519850,29070000000000,150000000,STK,191900,74.04,13.13,1241.0,525.5,1766.5
179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,5040,2,-90,-1.75,5120,5130,5020,3210,16249075,163123017120,32365678,KSQ,5090,7.94,-46.84,506.5,1261.5,1768.0
0001A0,KR70001A0001,덕양에너젠,KOSDAQ,중견기업부,8950,2,-320,-3.45,9270,9310,8940,19556,176337800,227947209900,25468962,KSQ,8790,39.24,9.0,1157.0,611.0,1768.0
032830,KR7032830002,삼성생명,KOSPI,,302500,1,8500,2.89,299000,311000,296500,137327,41680615750,60500000000000,200000000,STK,303000,21.11,6.52,997.0,773.5,1770.5
085620,KR7085620003,미래에셋생명,KOSPI,,21300,1,850,4.16,20950,21850,20200,128174,2707256400,2879334000000,135180000,STK,20850,25.71,6.94,1065.5,706.5,1772.0
229640,KR7229640008,LS에코에너지,KOSPI,,44050,2,-250,-0.56,44800,45100,43250,15578,685673275,1349025919950,30624879,STK,43950,30.37,8.43,1111.0,661.5,1772.5
381970,KR7381970003,케이카,KOSPI,,6390,1,160,2.57,6310,6420,6230,27397,173624760,311965218720,48820848,STK,6280,40.52,9.14,1164.5,608.5,1773.0
002840,KR7002840007,미원상사,KOSPI,,131000,1,2600,2.02,127100,133600,127000,818,107239300,589500000000,4500000,STK,130100,11.7,0.95,741.5,1034.5,1776.0
037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,2885,1,5,0.17,2930,2935,2820,3850,11110560,48726216155,16889503,KSQ,2855,9.24,-9.33,592.0,1184.0,1776.0
126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,3005,2,-5,-0.17,3015,3055,2975,22328,66725825,188614531495,62766899,KSQ,2960,11.7,0.95,741.5,1034.5,1776.0
062040,KR7062040001,산일전기,KOSPI,,186500,1,2700,1.47,193500,195900,186400,182272,34832241150,5714891525000,30642850,STK,185700,31.43,8.43,1117.0,661.5,1778.5
206640,KR7206640005,바디텍메드,KOSDAQ,우량기업부,9860,3,0,0.0,9970,9990,9850,13181,130761920,216012101060,21907921,KSQ,9750,8.6,-33.53,545.5,1235.0,1780.5
356680,KR7356680009,엑스게이트,KOSDAQ,벤처기업부,10910,2,-240,-2.15,11290,11400,10900,105856,1176934900,311409497720,28543492,KSQ,10800,52.68,11.25,1207.0,574.0,1781.0
037230,KR7037230000,한국팩키지,KOSDAQ,우량기업부,1405,1,3,0.21,1390,1405,1386,8363,11667740,41869459435,29800327,KSQ,1414,12.85,1.71,796.0,987.5,1783.5
217590,KR7217590009,티엠씨,KOSPI,,10280,2,-50,-0.48,10490,10570,10100,68387,704956570,247688633000,24094225,STK,10160,122.41,13.42,1278.0,508.0,1786.0
063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,1039,1,1,0.1,1038,1047,1031,8233,8538026,47086819196,45319364,KSQ,1029,9.03,-11.73,574.0,1212.5,1786.5
002310,KR7002310001,아세아제지,KOSPI,,8610,1,160,1.89,8450,8650,8400,16522,141872030,339660281100,39449510,STK,8630,12.94,1.71,800.0,987.5,1787.5
003920,KR7003920006,남양유업,KOSPI,,44350,1,350,0.8,43600,44650,43600,238,10555400,251617374450,5673447,STK,43600,27.15,6.94,1082.0,706.5,1788.5
347000,KR7347000002,센코,KOSDAQ,기술성장기업부,1880,3,0,0.0,1879,1880,1857,2445,4573233,71084390480,37810846,KSQ,1870,9.44,-9.33,606.0,1184.0,1790.0
079550,KR7079550000,LIG디펜스앤에어로스페이스,KOSPI,,658000,1,3000,0.46,661000,666000,647000,17518,11490072000,14476000000000,22000000,STK,665000,51.07,9.73,1203.0,587.5,1790.5
002100,KR7002100006,경농,KOSPI,,9360,1,140,1.52,9250,9400,9200,26916,250854960,182731302000,19522575,STK,9320,12.09,0.95,761.5,1034.5,1796.0
002030,KR7002030005,아세아,KOSPI,,206500,2,-1000,-0.48,203500,212000,203500,731,152095000,425152938000,2058852,STK,205500,15.28,3.29,877.5,920.0,1797.5
030000,KR7030000004,제일기획,KOSPI,,19040,1,160,0.85,18960,19190,18910,78231,1493635505,2190384924000,115041225,STK,18930,9.9,-6.29,637.0,1161.5,1798.5
226400,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,4285,2,-40,-0.92,4350,4350,4265,19522,84046185,88534960285,20661601,KSQ,4200,8.5,-46.84,539.0,1261.5,1800.5
263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,4790,1,140,3.01,4670,4840,4605,81336,386374874,77719570200,16225380,KSQ,4585,19.35,4.56,971.0,830.5,1801.5
204620,KR7204620009,글로벌텍스프리,KOSDAQ,우량기업부,5470,2,-330,-5.69,5800,5820,5470,333736,1862918010,384449815100,70283330,KSQ,5370,10.27,-1.34,664.5,1138.0,1802.5
238120,KR7238120000,얼라인드,KOSDAQ,기술성장기업부,2870,2,-50,-1.71,2920,2920,2860,2963,8528255,40806446380,14218274,KSQ,2885,8.93,-33.53,568.0,1235.0,1803.0
121440,KR7121440002,골프존홀딩스,KOSDAQ,우량기업부,7840,1,230,3.02,7630,7990,7630,14212,111041860,335840653120,42836818,KSQ,7960,21.81,5.68,1008.0,795.5,1803.5
452260,KR7452260003,한화갤러리아,KOSPI,,2195,1,95,4.52,2140,2275,2095,1415852,3101937326,425521843950,193859610,STK,2175,16.35,3.96,910.5,896.0,1806.5
001260,KR7001260009,남광토건,KOSPI,,7790,2,-240,-2.99,8030,8030,7650,28207,220505685,76595735880,9832572,STK,7900,14.39,2.8,850.0,958.0,1808.0
189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,1172,1,2,0.17,1170,1194,1158,16287,19146800,47041533244,40137827,KSQ,1171,10.65,-0.44,688.0,1126.0,1814.0
040160,KR7040160004,누리플렉스,KOSDAQ,중견기업부,6510,1,80,1.24,6430,6720,6430,4044,26508400,78481532850,12055535,KSQ,6590,20.34,4.56,984.0,830.5,1814.5
234340,KR7234340008,헥토파이낸셜,KOSDAQ,우량기업부,22450,2,-550,-2.39,23050,23200,22100,242142,5468772250,313641227200,13970656,KSQ,22200,20.61,4.56,988.0,830.5,1818.5
053260,KR7053260006,금강철강,KOSDAQ,우량기업부,6470,1,1040,19.15,5700,7050,5700,4639374,31040526130,121118400000,18720000,KSQ,6340,18.65,4.55,953.0,865.5,1818.5
002960,KR7002960003,한국쉘석유,KOSPI,,502000,1,3000,0.6,499500,503000,496500,268,133961000,652600000000,1300000,STK,497500,12.62,0.95,784.5,1034.5,1819.0
462860,KR7462860008,더즌,KOSDAQ,벤처기업부,3415,1,150,4.59,3335,3665,3210,3874176,13586472648,245048526045,71756523,KSQ,3375,20.71,4.56,990.0,830.5,1820.5
272210,KR7272210006,한화시스템,KOSPI,,67600,1,700,1.05,67700,68600,66100,74593,5034172750,12770950696400,188919389,STK,68100,69.21,9.73,1235.0,587.5,1822.5
089600,KR7089600001,KT나스미디어,KOSDAQ,우량기업부,13455,1,5,0.04,13630,13630,13440,1392,18808620,155649633165,11568163,KSQ,13110,10.26,-6.29,663.0,1161.5,1824.5
010820,KR7010820009,퍼스텍,KOSPI,,5550,1,120,2.21,5480,5640,5310,103374,567543875,270684255900,48771938,STK,5540,18.59,4.28,952.0,885.0,1837.0
037270,KR7037270006,YG PLUS,KOSPI,,3120,3,0,0.0,3125,3170,3110,28821,90381025,198628903200,63663110,STK,3090,9.72,-11.73,626.0,1212.5,1838.5
018120,KR7018120006,진로발효,KOSDAQ,우량기업부,16530,3,0,0.0,16600,16600,16530,70,1159010,109447113600,6621120,KSQ,16550,11.08,-0.44,716.5,1126.0,1842.5
000890,KR7000890004,보해양조,KOSPI,,1373,1,33,2.46,1340,1473,1334,487569,681898206,37927786325,27624025,STK,1429,11.08,-0.44,716.5,1126.0,1842.5
004440,KR7004440004,삼일씨엔에스,KOSPI,,5350,1,220,4.29,5130,5445,5130,22049,116632720,68115916450,12731947,STK,5320,16.84,3.29,922.5,920.0,1842.5
460870,KR7460870009,에스엠씨지,KOSDAQ,벤처기업부,2890,2,-30,-1.03,2940,2970,2890,10834,31407320,58011848560,20073304,KSQ,2900,14.65,1.71,855.5,987.5,1843.0
282330,KR7282330000,BGF리테일,KOSPI,,150500,1,600,0.4,148700,153400,147400,12151,1834909300,2601227853000,17283906,STK,149700,12.02,0.18,757.0,1086.5,1843.5
120110,KR7120110002,코오롱인더,KOSPI,,58700,1,2400,4.26,57200,60000,56100,94175,5499722600,1757832078400,29946032,STK,58200,13.24,0.95,813.0,1034.5,1847.5
034310,KR7034310003,NICE,KOSPI,,12770,1,170,1.35,12660,12820,12570,11998,152512920,469388894890,36757157,STK,12430,22.28,4.56,1017.0,830.5,1847.5
155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,3100,2,-25,-0.8,3190,3190,3030,3751,11551650,58820509800,18974358,KSQ,3105,11.72,-0.27,743.0,1104.5,1847.5
000700,KR7000700005,유수홀딩스,KOSPI,,6600,3,0,0.0,6550,6660,6550,5850,38565610,171875959200,26041812,STK,6580,11.11,-0.78,721.5,1131.0,1852.5
209640,KR7209640002,와이제이링크,KOSDAQ,중견기업부,2980,2,-50,-1.65,3030,3055,2945,37457,111156187,84760575080,28443146,KSQ,2935,10.33,-9.33,669.0,1184.0,1853.0
005690,KR7005690003,파미셀,KOSPI,,10460,2,-90,-0.85,10630,10760,10450,135828,1431152755,627641986440,60004014,STK,10400,13.42,0.95,819.5,1034.5,1854.0
178920,KR7178920005,PI첨단소재,KOSPI,,19070,1,140,0.74,19210,19320,18630,8379,159623000,560015760540,29366322,STK,18840,13.54,0.95,823.0,1034.5,1857.5
002600,KR7002600005,조흥,KOSPI,,137900,3,0,0.0,137000,137900,137000,6,825600,82740000000,600000,STK,137100,37.46,6.94,1152.0,706.5,1858.5
054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,23900,1,100,0.42,23800,23950,23650,3683,87543500,288948418800,12089892,KSQ,23750,9.31,-46.84,598.0,1261.5,1859.5
340570,KR7340570001,티앤엘,KOSDAQ,우량기업부,29700,2,-200,-0.67,30150,30250,29600,21377,638288375,477282564000,16070120,KSQ,29500,9.34,-46.84,600.5,1261.5,1862.0
018260,KR7018260000,삼성에스디에스,KOSPI,,226000,2,-7000,-3.0,233500,236000,225500,57499,13196683750,17487382800000,77377800,STK,225500,26.89,5.74,1079.0,789.5,1868.5
014680,KR7014680003,한솔케미칼,KOSPI,,194100,1,300,0.15,194900,197000,193600,9059,1767250800,2095122387600,10794036,STK,192300,14.08,0.95,838.0,1034.5,1872.5
053690,KR7053690004,한미글로벌,KOSPI,,21050,1,500,2.43,20850,21950,20000,140597,2935773125,230656427500,10957550,STK,21600,16.49,2.8,916.0,958.0,1874.0
011150,KR7011150000,CJ씨푸드,KOSPI,,2015,1,15,0.75,1990,2030,1990,7441,14963621,72400507595,35930773,STK,2005,40.92,6.94,1168.0,706.5,1874.5
026940,KR7026940007,부국철강,KOSPI,,2345,1,155,7.08,2275,2735,2275,6774014,17211208661,46900000000,20000000,STK,2275,21.88,4.55,1010.0,865.5,1875.5
134790,KR7134790005,시디즈,KOSPI,,19910,1,30,0.15,19890,19910,19890,521,10364740,39820000000,2000000,STK,19930,10.19,-13.76,656.0,1221.5,1877.5
017650,KR7017650003,대림제지,KOSDAQ,우량기업부,10810,2,-30,-0.28,10840,10840,10780,3725,40187600,94965850000,8785000,KSQ,10790,15.84,1.71,896.5,987.5,1884.0
094480,KR7094480001,갤럭시아머니트리,KOSDAQ,우량기업부,5590,2,-90,-1.58,5710,5740,5550,135501,764512235,219294794420,39229838,KSQ,5550,25.11,4.56,1055.0,830.5,1885.5
036170,KR7036170009,에이치엠넥스,KOSDAQ,중견기업부,2270,1,50,2.25,2240,2275,2150,166139,368596632,139299971020,61365626,KSQ,2320,12.54,-0.27,781.0,1104.5,1885.5
119610,KR7119610004,인터로조,KOSDAQ,우량기업부,13700,2,-80,-0.58,13780,13920,13620,12989,178244230,156368333900,11413747,KSQ,13550,9.78,-46.84,628.5,1261.5,1890.0
413630,KR7413630005,씨피시스템,KOSDAQ,벤처기업부,4335,1,180,4.33,4325,4400,4165,1494648,6431538291,157952682675,36436605,KSQ,4065,36.95,6.85,1148.0,747.5,1895.5
004140,KR7004140000,동방,KOSPI,,1815,1,28,1.57,1795,1824,1787,32989,59786302,87068755290,47971766,STK,1794,12.2,-0.78,767.0,1131.0,1898.0
373170,KR7373170000,엠아이큐브솔루션,KOSDAQ,벤처기업부,2610,1,400,18.1,2870,2870,2400,2755746,7451634552,39446991900,15113790,KSQ,2265,25.74,4.56,1068.0,830.5,1898.5
027830,KR7027830009,대성창투,KOSDAQ,중견기업부,913,2,-3,-0.33,927,927,907,41318,37732910,49302000000,54000000,KSQ,914,228.5,9.39,1299.0,602.0,1901.0
000400,KR7000400002,롯데손해보험,KOSPI,,2160,1,70,3.35,2145,2220,2080,517444,1122918989,670326451200,310336320,STK,2120,32.62,6.12,1124.0,777.5,1901.5
267270,KR7267270007,HD건설기계,KOSPI,,133300,1,8600,6.9,126500,134800,124600,82110,10787578300,6387988870100,47921897,STK,135100,10.44,-14.57,679.0,1225.0,1904.0
443670,KR7443670005,에스피소프트,KOSDAQ,중견기업부,4250,2,-100,-2.3,4555,4610,4150,1149676,5014261782,102044897000,24010564,KSQ,4175,26.09,4.56,1075.0,830.5,1905.5
006340,KR7006340004,대원전선,KOSPI,,12630,2,-100,-0.79,13000,13150,12490,735203,9376564345,990374074080,78414416,STK,12490,78.55,8.43,1246.0,661.5,1907.5
065530,KR7065530008,와이어블,KOSDAQ,우량기업부,1186,1,3,0.25,1185,1194,1172,11013,13052904,56736768174,47838759,KSQ,1179,9.28,-75.61,595.0,1313.0,1908.0
095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,4035,1,45,1.13,4000,4195,3990,12574,50913980,57992658210,14372406,KSQ,3955,22.6,4.28,1023.0,885.0,1908.0
093320,KR7093320000,케이아이엔엑스,KOSDAQ,우량기업부,135700,3,0,0.0,138000,138000,135100,1231,167818500,662216000000,4880000,KSQ,134400,27.17,4.56,1083.0,830.5,1913.5
295310,KR7295310007,에이치브이엠,KOSDAQ,기술성장기업부,43000,2,-300,-0.69,43500,44200,42400,12921,554302200,528866632000,12299224,KSQ,41900,144.98,8.93,1287.0,629.0,1916.0
004890,KR7004890000,동일산업,KOSPI,,36050,3,0,0.0,36000,36500,35600,33,1182600,87429000750,2425215,STK,36200,24.78,4.55,1051.0,865.5,1916.5
214430,KR7214430001,아이쓰리시스템,KOSDAQ,우량기업부,57100,2,-1000,-1.72,58600,58600,56900,2456,140961200,417241976500,7307215,KSQ,56100,23.52,4.28,1032.0,885.0,1917.0
099750,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,6390,2,-80,-1.24,6630,6630,6300,3105,19964690,87282115470,13659173,KSQ,6380,12.63,-1.19,786.0,1135.5,1921.5
475230,KR7475230009,엔알비,KOSDAQ,벤처기업부,9855,2,-125,-1.25,9990,10080,9620,26395,257664955,107406520965,10898683,KSQ,9820,19.07,2.8,964.0,958.0,1922.0
036090,KR7036090009,위지트,KOSDAQ,중견기업부,1271,2,-5,-0.39,1276,1284,1251,42737,54091011,54081703294,42550514,KSQ,1253,13.47,-0.27,821.0,1104.5,1925.5
000500,KR7000500009,가온전선,KOSPI,,204000,1,3000,1.49,207000,211500,199500,82407,16921615650,6074631828000,29777607,STK,208500,96.57,8.43,1265.0,661.5,1926.5
159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,24500,1,400,1.66,23900,25150,23500,94398,2295997875,326701105500,13334739,KSQ,24800,45.01,6.85,1181.0,747.5,1928.5
066570,KR7066570003,LG전자,KOSPI,,202000,1,1500,0.75,203000,205000,200500,155138,31473247250,32902696876000,162884638,STK,200500,34.71,4.77,1135.0,798.5,1933.5
107640,KR7107640005,한중엔시에스,KOSDAQ,기술성장기업부,40100,1,500,1.26,39900,40950,38000,56510,2231907450,363504334600,9064946,KSQ,39700,110.28,8.43,1272.0,661.5,1933.5
040910,KR7040910002,아이씨디,KOSDAQ,중견기업부,4500,2,-10,-0.22,4520,4520,4460,658,2955115,81784237500,18174275,KSQ,4460,13.81,-0.27,830.0,1104.5,1934.5
083930,KR7083930008,아바코,KOSDAQ,우량기업부,11390,2,-20,-0.18,11380,11690,11350,12095,137861970,167173866110,14677249,KSQ,11360,10.0,-51.02,642.5,1297.0,1939.5
469610,KR7469610000,이노테크,KOSDAQ,중견기업부,14610,2,-290,-1.95,15040,15130,14320,32290,470891350,130655769000,8942900,KSQ,14460,14.05,-0.27,836.0,1104.5,1940.5
181710,KR7181710005,NHN,KOSPI,,66800,2,-1200,-1.76,68200,69000,66300,29208,1973815050,2187909685200,32753139,STK,65300,30.74,4.56,1112.0,830.5,1942.5
361570,KR7361570005,알비더블유,KOSDAQ,중견기업부,1553,2,-10,-0.64,1563,1563,1530,41603,64289512,44638330923,28743291,KSQ,1556,11.36,-11.73,731.5,1212.5,1944.0
002150,KR7002150001,도화엔지니어링,KOSPI,,5280,1,70,1.34,5330,5360,5210,26527,140436130,178041600000,33720000,STK,5360,20.62,2.8,989.0,958.0,1947.0
073110,KR7073110009,엘엠에스,KOSDAQ,벤처기업부,5010,2,-40,-0.79,5050,5050,4995,51,255900,44567732550,8895755,KSQ,4980,14.27,-0.27,843.0,1104.5,1947.5
079940,KR7079940003,가비아,KOSDAQ,우량기업부,44150,2,-500,-1.12,44500,44550,43900,4535,200517250,592523198600,13420684,KSQ,43500,32.25,4.56,1121.0,830.5,1951.5
125210,KR7125210005,아모그린텍,KOSDAQ,우량기업부,5450,2,-50,-0.91,5510,5590,5300,19122,103484560,89907505500,16496790,KSQ,5370,16.63,0.95,918.0,1034.5,1952.5
0039P0,KR70039P0000,매드업,KOSDAQ,기술성장기업부,8290,2,-970,-10.48,9590,10090,8200,1915918,17678990225,155913346000,18807400,KSQ,7940,12.93,-6.29,798.5,1161.5,1960.0
050860,KR7050860006,아세아텍,KOSDAQ,우량기업부,1693,1,1,0.06,1685,1700,1678,6664,11217042,38092500000,22500000,KSQ,1700,43.59,5.88,1178.0,783.5,1961.5
035720,KR7035720002,카카오,KOSPI,,35900,1,800,2.28,35350,36150,35250,703078,25188115000,15903020413000,442981070,STK,35300,45.08,6.04,1182.0,781.0,1963.0
051600,KR7051600005,한전KPS,KOSPI,,45100,1,750,1.69,44850,45600,44200,33548,1509662500,2029500000000,45000000,STK,45350,15.72,0.91,891.0,1074.5,1965.5
016790,KR7016790008,현대사료,KOSDAQ,관리종목(소속부없음),994,0,0,0.0,0,0,0,0,0,187340898626,188471729,KSQ,994,90.36,6.94,1260.0,706.5,1966.5
310200,KR7310200001,애니플러스,KOSDAQ,중견기업부,2040,2,-20,-0.97,2060,2060,2020,33859,69035210,106412185440,52162836,KSQ,2015,11.99,-11.73,755.0,1212.5,1967.5
000880,KR7000880005,한화,KOSPI,,124600,2,-1900,-1.5,127000,127100,122600,38191,4779051450,6644780566200,53328897,STK,134100,15.59,0.89,889.0,1078.5,1967.5
290690,KR7290690007,아리바이오홀딩스,KOSDAQ,중견기업부,4100,1,95,2.37,4005,4145,4005,84084,342567000,217133650700,52959427,KSQ,4075,14.93,-0.27,868.0,1104.5,1972.5
336570,KR7336570007,원텍,KOSDAQ,우량기업부,4975,1,125,2.58,4895,5020,4870,179683,885223897,444171213850,89280646,KSQ,4910,11.03,-46.84,714.5,1261.5,1976.0
013360,KR7013360003,일성건설,KOSPI,,1497,1,7,0.47,1496,1529,1460,150568,222648807,80875245360,54024880,STK,1500,22.39,2.8,1018.0,958.0,1976.0
241560,KR7241560002,두산밥캣,KOSPI,,62200,1,2000,3.32,60800,62500,60000,44755,2762097000,5962247243000,95856065,STK,62700,12.06,-14.57,758.5,1225.0,1983.5
043650,KR7043650001,국순당,KOSDAQ,중견기업부,3520,2,-65,-1.81,3585,3585,3490,12658,44537640,62861230080,17858304,KSQ,3495,14.75,-0.44,859.0,1126.0,1985.0
065450,KR7065450009,빅텍,KOSDAQ,벤처기업부,2655,1,40,1.53,2640,2685,2610,163753,433274387,78311356965,29495803,KSQ,2680,29.13,4.28,1101.0,885.0,1986.0
010130,KR7010130003,고려아연,KOSPI,,1202000,2,-14000,-1.15,1217000,1220000,1180000,6540,7859862000,25089308738000,20872969,STK,1223000,25.14,3.27,1057.0,929.0,1986.0
0011A0,KR70011A0009,액스비스,KOSDAQ,벤처기업부,7950,3,0,0.0,7960,8110,7700,16919,132697650,74203233000,9333740,KSQ,7920,13.09,-9.33,806.0,1184.0,1990.0
257720,KR7257720003,실리콘투,KOSDAQ,우량기업부,50200,2,-700,-1.38,50400,52500,49850,428048,21929982125,3291927850400,65576252,KSQ,48300,14.34,-5.01,844.5,1150.0,1994.5
012210,KR7012210001,삼미금속,KOSDAQ,중견기업부,8380,1,120,1.45,8280,8640,8100,23658,197484380,193172232020,23051579,KSQ,8330,80.1,6.85,1248.0,747.5,1995.5
023530,KR7023530009,롯데쇼핑,KOSPI,,104300,2,-1000,-0.95,105700,106400,102100,52242,5458358400,2950517146500,28288755,STK,104600,16.34,0.18,909.0,1086.5,1995.5
307950,KR7307950006,현대오토에버,KOSPI,,389000,1,3500,0.91,389500,393500,385000,13048,5078536000,10667928998000,27423982,STK,383500,55.12,5.74,1210.0,789.5,1999.5
